TIMESTAMP            | ENDPOINT                                 | EVENT
03/01/2021 23:12:14  | ENDPOINT                                 | Videos dictionary returned [{'description': 'Safa brian', 'video_id': 1}, {'description': '', 'video_id': 2}, {'description': '', 'video_id': 3}, {'description': '', 'video_id': 4}, {'description': '', 'video_id': 5}, {'description': '', 'video_id': 6}, {'description': 'Cooking', 'video_id': 7}, {'description': '', 'video_id': 8}, {'description': '123', 'video_id': 9}, {'description': 'Cooking', 'video_id': 10}, {'description': 'w', 'video_id': 11}, {'description': 'Zaaaaaa', 'video_id': 12}, {'description': 'Zaaaaaa', 'video_id': 13}, {'description': 'Zaaaaaa', 'video_id': 14}, {'description': 'Zaaaaaa', 'video_id': 15}, {'description': 'Zaaaaaa', 'video_id': 16}, {'description': 'Zaaaaaa', 'video_id': 17}, {'description': 'Zaaaaaa', 'video_id': 18}, {'description': 'asd', 'video_id': 19}]

03/01/2021 23:12:14  | http://127.0.0.1:8002/API/questions/1/   | Questions dictionary returned [{'question': 'WHat is this???', 'question_id': 1, 'time': '1.767691849319458', 'user': 'ist187136', 'video_id': 1}, {'question': '', 'question_id': 2, 'time': '2.249513', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 3, 'time': '2.344377', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 4, 'time': '0.675699', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 5, 'time': '2.819929', 'user': 'ist187094', 'video_id': 1}, {'question': '', 'question_id': 6, 'time': '5.027796', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 7, 'time': '7.326156', 'user': 'ist187094', 'video_id': 1}, {'question': 'x', 'question_id': 8, 'time': '1.166878', 'user': 'ist187094', 'video_id': 1}]

03/01/2021 23:12:14  | http://127.0.0.1:8002/API/questions/2/   | Questions dictionary returned []

03/01/2021 23:12:14  | http://127.0.0.1:8002/API/questions/3/   | Questions dictionary returned []

03/01/2021 23:12:14  | http://127.0.0.1:8002/API/questions/4/   | Questions dictionary returned []

03/01/2021 23:12:14  | http://127.0.0.1:8002/API/questions/5/   | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/7/   | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/8/   | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/6/   | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/10/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/11/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/9/   | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/12/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/14/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/13/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/16/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/15/  | Questions dictionary returned []

03/01/2021 23:12:15  | http://127.0.0.1:8002/API/questions/18/  | Questions dictionary returned []

03/01/2021 23:12:16  | http://127.0.0.1:8002/API/questions/19/  | Questions dictionary returned []

03/01/2021 23:12:16  | http://127.0.0.1:8002/API/questions/17/  | Questions dictionary returned []

